replay_buffer/size,trainer/QF1 Loss,trainer/min QF1 Loss,trainer/QF2 Loss,trainer/min QF2 Loss,trainer/Std QF1 values,trainer/Std QF2 values,trainer/QF1 in-distribution values Mean,trainer/QF1 in-distribution values Std,trainer/QF1 in-distribution values Max,trainer/QF1 in-distribution values Min,trainer/QF2 in-distribution values Mean,trainer/QF2 in-distribution values Std,trainer/QF2 in-distribution values Max,trainer/QF2 in-distribution values Min,trainer/QF1 random values Mean,trainer/QF1 random values Std,trainer/QF1 random values Max,trainer/QF1 random values Min,trainer/QF2 random values Mean,trainer/QF2 random values Std,trainer/QF2 random values Max,trainer/QF2 random values Min,trainer/QF1 next_actions values Mean,trainer/QF1 next_actions values Std,trainer/QF1 next_actions values Max,trainer/QF1 next_actions values Min,trainer/QF2 next_actions values Mean,trainer/QF2 next_actions values Std,trainer/QF2 next_actions values Max,trainer/QF2 next_actions values Min,trainer/actions Mean,trainer/actions Std,trainer/actions Max,trainer/actions Min,trainer/rewards Mean,trainer/rewards Std,trainer/rewards Max,trainer/rewards Min,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/policy fn evaluation (s),time/training (s),time/epoch (s),time/total (s),Epoch
999034,41.372257,27.362507,41.43946,27.362116,0.00027968665,0.00013894838,0.00530776,0.00077171647,0.0074229306,0.0031881644,-0.0039342367,0.0006631219,-0.0018272186,-0.005549644,0.0052887676,0.0007619893,0.007402255,0.003365345,-0.0039324285,0.0006661332,-0.0019455599,-0.005439104,0.0052889357,0.0007790742,0.0074426048,0.003212287,-0.003936762,0.0006646794,-0.0019305409,-0.0054789297,0.04575518,0.62292695,0.9982728,-0.99987614,3.7066767,0.5590376,5.3119802,0.8335116,1,1,-2.0331569,0.0052647744,0.0007351321,0.0073293936,0.0036037904,-0.0038836608,0.0006265836,-0.0020536575,-0.005293518,3.7062206,0.5590587,5.3129635,0.8335459,-2.0370922,0.3679042,-1.0449256,-2.743765,-0.00019564985,0.000592468,0.0012075887,-0.0016602167,0.00026171733,0.0004836045,0.001155156,-0.0010596362,0.9998999834060669,-0.0,9997,1250,7.9976,0.9143272062013685,13,6,0.677748558074268,0.1881401050153939,1.0411142237713924,0.15767605060864653,5.4203618680547665,0.8540502240829346,10.32097899959251,3.386977717422964,-0.14507668,0.67873126,0.9997484,-0.99950576,1250,5.4203618680547665,9928,79,125.67088607594937,15.481897570369933,175,99,0.9741339504078862,0.057328478729775444,1.4719502844300265,0.730298113324095,122.420276704424,19.432536689077942,195.69357477871642,91.34310582870302,-0.00014008748,0.0004529749,0.0006139357,-0.00065145583,79,122.420276704424,18.750205478005228,0.07702527999936137,27.92722296199645,585.1706875170057,631.9251412370068,646.6489400240098,0
999034,102.734856,13.836533,101.20375,14.033241,5.986063,5.969713,18.90907,63.68771,110.268,-124.15735,18.804678,63.869545,109.98265,-128.63048,10.43161,66.42451,108.85314,-130.55981,10.395739,66.81872,108.40555,-134.669,18.563171,63.54364,109.85758,-118.652504,18.526617,63.717915,109.697365,-126.54354,0.051362563,0.62619203,0.99994934,-0.9999394,3.5838952,0.7065441,5.101587,0.8765825,10001,10001,-18.267735,21.795464,62.90736,110.04189,-108.40514,21.67732,63.083755,110.049995,-111.34341,20.443272,63.146442,110.9708,-109.44324,-0.42157847,2.0104537,7.7155886,-5.517591,0.018426467,0.85740465,2.0980992,-2.584909,-0.520324,0.37575743,0.8038752,-1.5530183,0.37942078709602356,-3.315558433532715,19943,1285,284.1714285714286,144.70945979825245,936,119,3.2474509878185707,0.9791780215676033,6.1220248401792166,0.9537029104027637,922.8327864241,568.536978052306,3470.736659414878,308.2765236756545,0.092091866,0.58879507,1.0,-1.0,35,922.8327864241,19732,123,222.8181818181818,1.8982375470746455,226,218,3.6132559950051473,1.2423591917813603,5.588465578634184,0.9990744126869581,805.0991312506923,5.820368816410834,814.5198828918732,789.6289402527599,0.070937954,0.53744394,0.9913756,-0.9937664,44,805.0991312506923,15.993039799999679,0.04027172300266102,33.32381227800215,587.0631750390021,636.4202988400066,1283.079072997978,1
999034,20.407415,14.186157,20.11589,14.366943,5.665949,5.443691,114.17818,35.580326,172.85167,-8.490919,114.295494,35.574146,173.03831,-6.645901,104.33761,36.537296,170.91855,-14.050088,104.78804,36.486275,170.35275,-12.30218,113.35066,35.45278,171.8165,-7.312081,113.52517,35.409885,171.88728,-5.4637303,0.10033953,0.6000563,0.9998416,-0.99975926,3.6038632,0.651699,5.1069884,0.9055945,20001,20001,-113.3449,114.54111,35.638298,171.87823,-2.157333,114.68255,35.62235,172.20856,-2.4950402,115.14453,35.489582,173.24922,-0.69527036,0.6420151,2.5558653,11.4520855,-4.6934295,0.059581578,1.0296868,2.8795855,-3.8415897,-0.7656663,0.32670376,0.8463578,-1.7849381,0.14676529169082642,-4.524550914764404,29768,1320,280.7142857142857,60.48072723890594,459,206,3.773863397019736,1.244439073227435,6.486016312403728,0.754604180644434,1059.3773678776831,253.54820576444803,1732.5342281212124,752.2658572476595,0.10251082,0.6692758,1.0,-1.0,35,1059.3773678776831,28932,135,766.6666666666666,262.2582484668288,1000,376,3.7378368042474888,0.7949170306200698,6.496541237605832,1.003807775033229,2865.6748832564094,923.9451987295329,3723.7417734917876,1453.009886205176,0.07054962,0.541634,0.9997233,-0.99991477,12,2865.6748832564094,16.445913955001743,0.0387734589894535,43.33353505699779,583.4494932369998,643.2677157079888,1926.35295558699,2
999034,15.98719,11.512329,16.059322,11.420532,7.752679,7.6793485,191.35332,24.182102,237.22833,90.16413,190.94925,24.015095,237.26712,91.46926,176.98543,27.876474,235.63483,57.306644,176.6384,27.569502,235.2585,56.865616,190.31381,24.131136,237.49652,86.189186,189.95918,23.895842,237.02664,87.101974,0.02290514,0.62106615,0.9999986,-0.9999083,3.5194116,0.70149726,5.1277986,0.8396326,30001,30001,-189.3424,191.5181,24.059143,237.4191,96.42307,191.11873,23.905773,236.93292,96.95182,191.6223,24.118402,236.49725,94.65378,1.317975,2.9529004,10.959218,-5.435408,-0.080732025,1.2340099,3.6994126,-4.3015437,-0.81941956,0.336459,1.0147004,-1.795061,0.0552942119538784,-4.869452476501465,38781,1334,643.7857142857143,285.3336839990852,1000,241,3.655509952961918,0.8107503565098246,6.203038433496046,0.8382200269209197,2353.3650861461274,1047.9685401579006,3751.765344995927,832.8918262063924,0.0846723,0.62256,1.0,-1.0,14,2353.3650861461274,38932,145,1000.0,0.0,1000,1000,3.612893039125661,0.6104948049394942,5.279372879525419,0.9975606195214434,3612.893039125658,10.662126062474945,3636.511260666652,3598.6802725741704,0.07278322,0.530078,0.99988663,-0.99963677,10,3612.893039125658,30.424378798008547,0.04679896999732591,47.370669666008325,570.569150596988,648.4109980310022,2574.7698520939884,3
999034,16.864492,12.239746,17.331184,12.319214,6.6283216,6.567108,247.04623,17.51105,282.96268,124.004715,247.24715,17.505663,284.59512,122.901375,234.8586,27.87088,282.2215,95.90964,235.12137,27.794334,284.27847,98.07599,245.81528,17.875063,282.36542,121.41996,246.11722,17.815376,283.2166,121.70976,0.056214165,0.60362244,0.9996299,-0.999894,3.6758842,0.53341043,5.0998764,0.9531738,40001,40001,-245.49118,247.14763,17.324724,281.79,129.22386,247.37914,17.339945,282.94714,130.58784,246.55325,17.417017,283.11176,129.49258,1.3404014,2.6845617,11.014788,-3.888095,0.00031563328,1.164423,3.7640836,-4.099384,-0.8856856,0.32113957,0.3380907,-1.9509411,0.020678002387285233,-6.436887741088867,48732,1350,621.9375,249.73923118675208,1000,275,3.7493586752973433,0.9146292389682846,6.5400433408206515,0.8456059316853857,2331.8667611177425,909.7085492138077,3672.3180991386284,1023.5590202894793,0.09093936,0.6367265,1.0,-1.0,16,2331.8667611177425,48689,156,887.0,198.68247852472365,1000,397,3.6918372716619476,0.699197437604139,6.463739922485182,0.9922761843751187,3274.6596599641484,674.1420230556568,3675.579364152916,1556.9260348158436,0.07461188,0.551975,0.9999771,-0.99993867,11,3274.6596599641484,33.30309159000171,0.05390883900690824,47.47223004901025,559.2615545389999,640.0907850170188,3214.869836421014,4
999034,7.1345277,4.852539,7.316427,4.907959,9.537437,9.2855015,319.579,19.018612,352.1638,223.84512,319.23688,18.927076,351.37332,223.4866,301.5341,30.034718,348.9247,189.28835,301.6351,29.386576,348.80664,175.52182,318.26633,18.9838,351.05066,222.2408,317.8848,18.901018,350.6758,222.6833,0.08500024,0.6158586,0.99995697,-0.9998606,3.5946727,0.72468615,5.848434,0.9077683,50001,50001,-313.66064,318.74103,19.001358,350.92062,225.27942,318.40903,18.93846,350.74106,224.08702,318.58667,18.998985,350.00296,224.77837,5.361507,3.4793231,19.479084,-2.5362482,0.09175638,1.682118,6.744246,-4.695279,-1.8049494,0.65650177,-0.008683051,-3.3174052,0.05715925619006157,6.758642196655273,58546,1393,228.2325581395349,3.8206124512221527,241,213,3.452505269576754,1.145017922707633,5.846328994669431,0.8611327541044389,787.9741096657269,11.931465325035072,837.6433386724977,740.7176762114846,0.08807349,0.62139344,1.0,-0.9999996,43,787.9741096657269,58562,199,229.6046511627907,1.1641852103054724,232,227,3.469154147681304,1.1565655393187657,5.312325515922739,0.8991402383831152,796.5339279083142,2.8501664762636154,800.7125986176286,787.3974993969102,0.09817778,0.6031552,0.99999976,-0.9999827,43,796.5339279083142,33.58522550199996,0.06154404800327029,48.1670177890046,556.9067336020089,638.7205209410167,3853.5958495610394,5
999034,8.819668,6.4213867,9.048614,6.74646,8.356306,7.5489798,354.42902,17.485403,382.19318,250.68327,353.89566,17.444544,381.70853,247.828,338.52817,26.573252,377.55502,237.10626,339.38354,24.531363,378.20596,238.44214,353.16364,17.503038,382.17493,250.54399,352.56088,17.49547,381.40045,249.4899,0.09273187,0.6294821,0.9999998,-0.9998187,3.6380644,0.6279592,5.0719194,0.9866808,60001,60001,-349.71558,353.82574,17.524824,381.0216,252.33038,353.21375,17.515154,380.92828,253.10504,353.75684,17.39417,381.52332,253.1293,4.0573726,3.375407,12.828295,-4.635873,0.10931704,1.5710946,4.1058774,-4.256147,-1.3760695,0.5323697,-0.21416998,-2.7613664,0.13672655820846558,2.1040143966674805,68344,1421,349.92857142857144,198.892995023424,1000,216,3.5972197368523977,1.0068494899349592,6.425728933116911,0.846719180839602,1258.7699636314212,761.6102287563588,3756.4390825877617,752.768070510583,0.08726751,0.6224336,0.99999994,-0.9999976,28,1258.7699636314212,68242,215,605.0,172.9924131284375,867,393,3.7475395744351547,0.885808716586468,6.636180321909437,0.8863249008761912,2267.2614425332686,654.3975258192039,3250.52347420652,1390.4405765949512,0.0849326,0.5923566,0.9999906,-0.99998546,16,2267.2614425332686,33.51647273499111,0.03915312100434676,47.9578250630002,553.7005015949981,635.2139525139937,4488.815748938039,6
999034,12.516163,10.473755,13.107242,10.98291,6.351925,5.9379444,366.45044,17.712812,397.9114,275.84695,366.91254,17.606735,398.18472,275.54135,354.5826,23.800142,395.97888,261.89954,355.70828,22.647232,396.16333,257.86337,365.12396,17.68782,397.21796,273.58322,365.49957,17.588053,398.75226,274.10544,0.06376625,0.59577703,0.99999905,-0.99992824,3.5913625,0.65551156,5.1452637,0.96454924,70001,70001,-363.50165,365.95682,17.78281,396.34042,276.34552,366.3081,17.695786,397.75623,277.15994,365.95706,17.799318,395.70956,275.21204,2.7582016,2.7618504,12.308062,-3.9774747,0.08874182,1.3009549,3.1336339,-3.8495376,-1.2787856,0.44853604,-0.40867865,-2.4323118,0.21443484723567963,-0.37231069803237915,77975,1443,437.77272727272725,266.9846661954036,1000,207,3.669937680043984,0.9630974863836195,6.526750278395355,0.8490855477437845,1606.5986271138,1010.5724965453289,3827.8564656830968,701.4723573361847,0.08750696,0.625986,0.99999994,-0.99996173,22,1606.5986271138,77867,227,802.0833333333334,255.50846637418667,1000,393,3.6791865310295266,0.7135016037610095,6.50868303081736,0.8990386701300896,2951.014196763266,900.4003115202939,3694.351633185243,1503.0712915219215,0.106843345,0.58675814,0.9999446,-0.9996445,12,2951.014196763266,33.015586663997965,0.04330194799695164,47.430057464996935,548.4368693939905,628.9258154709823,5117.746972011038,7
999034,8.87467,6.861084,8.957457,6.9816895,8.3295965,7.476607,377.78918,14.700706,404.3215,277.16275,377.64044,14.729807,403.82956,277.91296,361.79532,24.693333,403.98227,257.093,363.221,22.882345,403.28836,257.88022,376.7028,14.892473,404.0749,271.33218,376.47333,14.902061,403.8354,272.273,0.0083617205,0.6431687,0.9984698,-0.999917,3.6814582,0.5780458,5.254602,0.8927535,80001,80001,-374.042,377.30646,14.799815,403.25342,277.2932,377.15814,14.801132,402.98022,278.01285,377.1046,14.804842,403.2792,276.34003,3.3688667,3.2420778,11.1185665,-6.4614,-0.07732596,1.5061153,3.4894032,-3.8468866,-1.2018114,0.44578642,-0.31747288,-2.4494765,0.2224646955728531,0.5544177889823914,87720,1464,464.04761904761904,192.09657199055258,1000,209,3.742992693788787,1.0020585487757014,6.638190689963105,0.8464727000410768,1736.9268476653212,750.0617821886353,3706.11264686335,666.7759244324304,0.087885216,0.61868024,0.99999994,-0.99998176,21,1736.9268476653212,87824,248,474.14285714285717,162.48055875331397,1000,322,3.762043254848331,1.0047895500325228,6.655282215331996,0.8862668733212424,1783.7459375488015,616.475585358812,3724.7202779455015,1167.0498899228082,0.08586149,0.5808082,0.9999542,-0.99979293,21,1783.7459375488015,32.40961747900292,0.04490809100389015,47.40737217399874,546.2509449920035,626.112842736009,5743.865235591045,8
999034,10.457973,8.699219,10.399828,8.677124,7.0024824,6.406102,382.71606,14.618765,413.32812,284.21683,382.57016,14.689075,413.52078,283.22827,369.46298,21.283264,409.94345,266.75385,370.40436,20.511078,412.66455,262.11197,381.2821,14.796701,413.20505,282.2749,381.1459,14.797553,413.8088,281.31302,0.0873755,0.62524575,0.9999873,-0.9996616,3.677884,0.5742454,5.1284246,0.88555527,90001,90001,-379.36124,382.23294,14.594042,411.48862,285.3696,382.1004,14.671436,413.67258,284.46198,381.99817,14.677321,411.97665,283.84973,2.9980574,3.0167115,12.657846,-2.6042228,0.04712756,1.4102273,3.105308,-3.8528817,-1.2000433,0.43958664,-0.30609292,-2.4046628,0.2260829359292984,-0.002888590097427368,97707,1485,475.57142857142856,210.9711267603475,1000,263,3.7754052430044385,1.0157778546761789,6.458738632026751,0.842868374729373,1795.4748648516827,776.9645610005585,3641.1663712894774,946.2477336549173,0.06542194,0.6246274,0.9999943,-0.99996024,21,1795.4748648516827,97699,263,658.3333333333334,236.39279928871682,1000,361,3.736439113123377,0.8300608299487027,6.331225866375863,0.8867452519739233,2459.8224161395565,864.1984867060149,3661.8289195958087,1334.5100023771995,0.08023587,0.5810038,0.9996322,-0.9992204,15,2459.8224161395565,33.2536577800056,0.045042825004202314,47.94346201700682,544.3831779829925,625.6253406050091,6369.496024018066,9
